TID,Module,TestCase Description,PreCondition,TestSteps,Expected Result,Actual Result,Status,Executed QA Name,Misc (Comments),Priority,Is Automated
TID_0790,Payment,[Invalid] Payment test case 40 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0791,Payment,[Invalid] Payment test case 41 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0792,Payment,[Invalid] Payment test case 42 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0793,Payment,[Invalid] Payment test case 43 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0794,Payment,[Invalid] Payment test case 44 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0795,Payment,[Invalid] Payment test case 45 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0796,Payment,[Invalid] Payment test case 46 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0797,Payment,[Invalid] Payment test case 47 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0798,Payment,[Invalid] Payment test case 48 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0799,Payment,[Invalid] Payment test case 49 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0800,Payment,[Invalid] Payment test case 50 - verify error handling,User has invalid / boundary / malformed data for Payment module,"1. Navigate to Payment section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0801,Support,[Valid] Support test case 1 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0802,Support,[Valid] Support test case 2 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0803,Support,[Valid] Support test case 3 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0804,Support,[Valid] Support test case 4 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0805,Support,[Valid] Support test case 5 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0806,Support,[Valid] Support test case 6 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0807,Support,[Valid] Support test case 7 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0808,Support,[Valid] Support test case 8 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0809,Support,[Valid] Support test case 9 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0810,Support,[Valid] Support test case 10 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0811,Support,[Valid] Support test case 11 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0812,Support,[Valid] Support test case 12 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0813,Support,[Valid] Support test case 13 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0814,Support,[Valid] Support test case 14 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0815,Support,[Valid] Support test case 15 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0816,Support,[Valid] Support test case 16 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0817,Support,[Valid] Support test case 17 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0818,Support,[Valid] Support test case 18 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0819,Support,[Valid] Support test case 19 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0820,Support,[Valid] Support test case 20 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0821,Support,[Valid] Support test case 21 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0822,Support,[Valid] Support test case 22 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0823,Support,[Valid] Support test case 23 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0824,Support,[Valid] Support test case 24 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0825,Support,[Valid] Support test case 25 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0826,Support,[Valid] Support test case 26 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0827,Support,[Valid] Support test case 27 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0828,Support,[Valid] Support test case 28 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0829,Support,[Valid] Support test case 29 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0830,Support,[Valid] Support test case 30 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0831,Support,[Valid] Support test case 31 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0832,Support,[Valid] Support test case 32 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0833,Support,[Valid] Support test case 33 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0834,Support,[Valid] Support test case 34 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0835,Support,[Valid] Support test case 35 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0836,Support,[Valid] Support test case 36 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0837,Support,[Valid] Support test case 37 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0838,Support,[Valid] Support test case 38 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0839,Support,[Valid] Support test case 39 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0840,Support,[Valid] Support test case 40 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,Yes
TID_0841,Support,[Valid] Support test case 41 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0842,Support,[Valid] Support test case 42 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0843,Support,[Valid] Support test case 43 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,Yes
TID_0844,Support,[Valid] Support test case 44 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0845,Support,[Valid] Support test case 45 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0846,Support,[Valid] Support test case 46 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,Yes
TID_0847,Support,[Valid] Support test case 47 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P3,No
TID_0848,Support,[Valid] Support test case 48 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P0,No
TID_0849,Support,[Valid] Support test case 49 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,Yes
TID_0850,Support,[Valid] Support test case 50 - verify successful flow,User has valid credentials / data for Support module,"1. Navigate to Support section
2. Enter valid inputs
3. Submit the form / perform action",Support operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
TID_0851,Support,[Invalid] Support test case 1 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0852,Support,[Invalid] Support test case 2 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0853,Support,[Invalid] Support test case 3 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0854,Support,[Invalid] Support test case 4 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0855,Support,[Invalid] Support test case 5 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0856,Support,[Invalid] Support test case 6 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0857,Support,[Invalid] Support test case 7 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0858,Support,[Invalid] Support test case 8 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0859,Support,[Invalid] Support test case 9 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0860,Support,[Invalid] Support test case 10 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0861,Support,[Invalid] Support test case 11 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0862,Support,[Invalid] Support test case 12 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0863,Support,[Invalid] Support test case 13 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0864,Support,[Invalid] Support test case 14 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0865,Support,[Invalid] Support test case 15 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0866,Support,[Invalid] Support test case 16 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0867,Support,[Invalid] Support test case 17 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0868,Support,[Invalid] Support test case 18 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0869,Support,[Invalid] Support test case 19 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0870,Support,[Invalid] Support test case 20 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0871,Support,[Invalid] Support test case 21 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0872,Support,[Invalid] Support test case 22 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0873,Support,[Invalid] Support test case 23 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0874,Support,[Invalid] Support test case 24 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0875,Support,[Invalid] Support test case 25 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0876,Support,[Invalid] Support test case 26 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0877,Support,[Invalid] Support test case 27 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0878,Support,[Invalid] Support test case 28 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0879,Support,[Invalid] Support test case 29 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0880,Support,[Invalid] Support test case 30 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0881,Support,[Invalid] Support test case 31 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0882,Support,[Invalid] Support test case 32 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0883,Support,[Invalid] Support test case 33 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0884,Support,[Invalid] Support test case 34 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0885,Support,[Invalid] Support test case 35 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0886,Support,[Invalid] Support test case 36 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0887,Support,[Invalid] Support test case 37 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0888,Support,[Invalid] Support test case 38 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0889,Support,[Invalid] Support test case 39 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0890,Support,[Invalid] Support test case 40 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0891,Support,[Invalid] Support test case 41 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,Yes
TID_0892,Support,[Invalid] Support test case 42 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0893,Support,[Invalid] Support test case 43 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,No
TID_0894,Support,[Invalid] Support test case 44 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,Yes
TID_0895,Support,[Invalid] Support test case 45 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0896,Support,[Invalid] Support test case 46 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,No
TID_0897,Support,[Invalid] Support test case 47 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P1,Yes
TID_0898,Support,[Invalid] Support test case 48 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P2,No
TID_0899,Support,[Invalid] Support test case 49 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P3,No
TID_0900,Support,[Invalid] Support test case 50 - verify error handling,User has invalid / boundary / malformed data for Support module,"1. Navigate to Support section
2. Enter invalid / boundary inputs
3. Submit the form / perform action","Appropriate error message shown, system remains stable, no crash",,Not Executed,QA_Team,,P0,Yes
TID_0901,A/B Testing,[Valid] A/B Testing test case 1 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P1,No
TID_0902,A/B Testing,[Valid] A/B Testing test case 2 - verify successful flow,User has valid credentials / data for A/B Testing module,"1. Navigate to A/B Testing section
2. Enter valid inputs
3. Submit the form / perform action",A/B Testing operation completes successfully with expected confirmation,,Not Executed,QA_Team,,P2,No
